801091147,,,,,,,,,,
Date,Sensor1 (S1),Sensor2 (S2),Level (AI_1),Level (AI_2),Level (AI_4),Level (AI_5),FlowMeter Total (DI_1),FlowMeter Total (DI_2),FlowMeter Total (DI_3),FlowMeter Total (DI_4)
,Blr1 TDS,Blr 2 TDS,WT-3459,WT-3730,WT-3516,PP-3060M,Blr 1 FW Meter,Blr 2 FW Meter,RO Make Up,Boiler Make Up
,µS,µS,Gallons,Gallons,Gallons,Gallons,Gallons,Gallons,Gallons,Gallons
11/11/2011 15:08,944,949.52,116,144,113,138,122327960,94084144,13360332,9958364
11/11/2011 15:18,944,948.87,116,144,113,138,122328800,94084904,13360364,9958472
11/11/2011 15:28,944,948.87,116,144,113,138,122329640,94085680,13360549,9958509
11/11/2011 15:38,944,948.87,116,144,113,138,122330480,94086448,13360732,9958547
11/11/2011 15:48,481.14,948.87,116,144,113,138,122331360,94087200,13360914,9958700
11/11/2011 15:58,476.7,948.87,116,144,113,138,122332248,94087960,13361097,9958818
11/11/2011 16:08,946.14,948.87,116,144,113,138,122333104,94088728,13361280,9958912
11/11/2011 16:18,946.14,948.87,116,144,113,138,122333928,94089488,13361461,9958954
11/11/2011 16:28,946.14,948.87,116,144,113,138,122334768,94090248,13361646,9959028
11/11/2011 16:38,946.14,948.87,116,144,113,138,122335576,94090976,13361824,9959094
11/11/2011 16:48,946.14,948.87,116,144,113,138,122336400,94091704,13361991,9959155
11/11/2011 16:58,946.14,948.87,116,144,113,138,122337232,94092456,13362154,9959195
11/11/2011 17:08,946.14,948.87,116,144,113,138,122338064,94093200,13362319,9959232
11/11/2011 17:18,946.14,957.55,116,144,113,138,122338880,94093984,13362478,9959342
11/11/2011 17:28,946.14,949.59,116,144,113,138,122339728,94094808,13362639,9959470
11/11/2011 17:38,946.14,949.59,116,144,113,138,122340560,94095560,13362801,9959554
11/11/2011 17:48,946.14,949.59,116,144,113,138,122341384,94096296,13362981,9959591
11/11/2011 17:58,946.14,949.59,116,144,113,138,122342208,94097064,13363155,9959648
11/11/2011 18:08,487.63,949.59,116,144,113,138,122343064,94097800,13363159,9959711
11/11/2011 18:18,476.71,949.59,116,143,113,138,122343968,94098552,13363159,9959851
11/11/2011 18:28,943.55,949.59,116,143,113,138,122344848,94099288,13363159,9960011
11/11/2011 18:38,943.55,949.59,116,143,113,138,122345672,94100016,13363159,9960067
11/11/2011 18:48,943.55,949.59,115,143,113,138,122346496,94100744,13363159,9960119
11/11/2011 18:58,943.55,949.59,115,143,113,138,122347328,94101472,13363159,9960173
11/11/2011 19:08,943.55,949.59,115,143,113,138,122348144,94102184,13363159,9960230
11/11/2011 19:18,943.55,949.59,116,143,113,138,122348960,94102912,13363159,9960269
11/11/2011 19:28,943.55,1006.15,115,143,113,138,122349776,94103640,13363159,9960319
11/11/2011 19:38,943.55,962.73,115,143,113,138,122350608,94104464,13363159,9960454
11/11/2011 19:48,943.55,954.95,115,143,113,138,122351432,94105248,13363159,9960589
11/11/2011 19:58,943.55,949.03,116,143,113,138,122352240,94106008,13363159,9960707
11/11/2011 20:08,943.55,949.03,116,143,113,138,122353056,94106736,13363159,9960750
11/11/2011 20:18,943.55,949.03,116,143,113,138,122353880,94107464,13363159,9960798
11/11/2011 20:28,1269.43,949.03,116,143,113,138,122354712,94108200,13363159,9960841
11/11/2011 20:38,617.09,949.03,116,143,113,138,122355576,94108936,13363159,9960970
11/11/2011 20:48,765.57,949.03,115,143,113,138,122356440,94109664,13363159,9961092
11/11/2011 20:58,739.51,949.03,116,143,113,138,122357328,94110400,13363159,9961233
11/11/2011 21:08,946.63,949.03,116,143,113,138,122358192,94111144,13363159,9961367
11/11/2011 21:18,946.63,949.03,115,143,113,138,122358992,94111880,13363159,9961439
11/11/2011 21:28,946.63,949.03,115,143,113,138,122359816,94112624,13363159,9961477
11/11/2011 21:38,946.63,949.03,116,143,113,138,122360640,94113376,13363159,9961501
11/11/2011 21:48,946.63,949.03,115,143,113,138,122361472,94114144,13363159,9961531
11/11/2011 21:58,946.63,962.24,115,143,113,138,122362296,94114920,13363159,9961620
11/11/2011 22:08,946.63,954.18,116,143,113,138,122363120,94115728,13363159,9961759
11/11/2011 22:18,946.63,942.27,116,143,113,138,122363952,94116536,13363159,9961886
11/11/2011 22:28,946.63,949.65,116,143,113,138,122364792,94117320,13363286,9961938
11/11/2011 22:38,946.63,949.65,115,143,113,138,122365640,94118096,13363499,9961951
11/11/2011 22:48,946.63,949.65,115,143,113,138,122366480,94118840,13363713,9961988
11/11/2011 22:58,946.63,949.65,115,143,113,138,122367320,94119608,13363927,9962032
11/11/2011 23:08,489.44,949.65,115,143,113,137,122368192,94120384,13364142,9962100
11/11/2011 23:18,475.3,949.65,115,143,113,137,122369112,94121160,13364357,9962225
11/11/2011 23:28,470.54,949.65,115,143,113,137,122370008,94121920,13364573,9962394
11/11/2011 23:38,947.49,949.65,115,143,113,137,122370904,94122688,13364772,9962490
11/11/2011 23:48,947.49,949.65,115,143,113,137,122371752,94123448,13364966,9962565
11/11/2011 23:58,947.49,949.65,115,143,113,137,122372600,94124224,13365159,9962620
11/12/2011 0:08,947.49,949.65,115,143,113,137,122373432,94124968,13365352,9962693
11/12/2011 0:18,947.49,949.65,115,143,113,137,122374264,94125712,13365552,9962703
11/12/2011 0:28,947.49,963.6,115,143,113,137,122375096,94126520,13365766,9962828
11/12/2011 0:38,947.49,951.3,115,143,113,137,122375936,94127344,13365979,9962946
11/12/2011 0:48,947.49,947.42,115,143,113,137,122376784,94128120,13366192,9963058
11/12/2011 0:58,947.49,947.42,115,143,113,137,122377608,94128864,13366406,9963110
11/12/2011 1:08,947.49,947.42,115,143,113,137,122378440,94129616,13366495,9963128
11/12/2011 1:18,947.49,947.42,115,143,113,137,122379272,94130368,13366495,9963177
11/12/2011 1:28,947.49,947.42,115,143,113,137,122380120,94131120,13366495,9963216
11/12/2011 1:38,1052.93,947.42,115,143,113,138,122380968,94131872,13366495,9963264
11/12/2011 1:48,948.42,947.42,115,143,113,137,122381872,94132640,13366495,9963437
11/12/2011 1:58,948.42,947.42,115,143,113,137,122382712,94133392,13366495,9963485
11/12/2011 2:08,948.42,947.42,115,143,113,137,122383560,94134160,13366495,9963523
11/12/2011 2:18,948.42,947.42,115,143,113,137,122384376,94134896,13366495,9963567
11/12/2011 2:28,948.42,947.42,115,143,113,137,122385216,94135640,13366495,9963616
11/12/2011 2:38,948.42,947.42,115,143,113,137,122386048,94136400,13366495,9963683
11/12/2011 2:48,948.42,962.08,115,143,113,137,122386896,94137208,13366495,9963777
11/12/2011 2:58,948.42,953.95,115,143,113,137,122387736,94138032,13366495,9963914
11/12/2011 3:08,948.42,946.31,115,143,113,137,122388560,94138824,13366495,9964026
11/12/2011 3:18,948.42,946.31,115,143,113,137,122389384,94139576,13366495,9964074
11/12/2011 3:28,948.42,946.31,115,143,113,137,122390224,94140344,13366495,9964117
11/12/2011 3:38,948.42,946.31,115,143,113,137,122391056,94141088,13366495,9964180
11/12/2011 3:48,1077.48,946.31,115,143,113,137,122391888,94141824,13366495,9964201
11/12/2011 3:58,969.97,946.31,115,143,113,137,122392776,94142592,13366495,9964289
11/12/2011 4:08,947.37,946.31,115,143,113,137,122393680,94143368,13366495,9964454
11/12/2011 4:18,940.28,946.31,115,143,113,137,122394528,94144112,13366495,9964548
11/12/2011 4:28,940.28,946.31,115,143,113,137,122395384,94144888,13366495,9964548
11/12/2011 4:38,940.28,946.31,115,143,113,137,122396216,94145624,13366495,9964586
11/12/2011 4:48,940.28,946.31,115,143,113,137,122397056,94146384,13366495,9964634
11/12/2011 4:58,940.28,946.31,115,143,113,137,122397920,94147168,13366636,9964668
11/12/2011 5:08,940.28,932.89,115,143,113,137,122398768,94147960,13366803,9964754
11/12/2011 5:18,940.28,951.27,115,143,113,137,122399624,94148792,13366973,9964829
11/12/2011 5:28,940.28,942.6,115,143,113,137,122400496,94149624,13367155,9964997
11/12/2011 5:38,940.28,942.6,115,143,113,137,122401336,94150376,13367334,9965061
11/12/2011 5:48,940.28,942.6,115,143,113,137,122402192,94151168,13367516,9965084
11/12/2011 5:58,940.28,942.6,115,143,113,137,122403032,94151936,13367697,9965084
11/12/2011 6:08,940.28,942.6,115,143,113,137,122403880,94152688,13367878,9965128
11/12/2011 6:18,478.06,942.6,115,143,113,137,122404792,94153456,13368062,9965228
11/12/2011 6:28,946.98,942.6,115,143,113,137,122405704,94154264,13368246,9965363
11/12/2011 6:38,946.98,942.6,115,143,112,137,122406544,94155016,13368421,9965437
11/12/2011 6:48,946.98,942.6,115,143,112,137,122407392,94155752,13368588,9965437
11/12/2011 6:58,946.98,942.6,115,143,112,137,122408256,94156560,13368754,9965460
11/12/2011 7:08,946.98,942.6,115,143,112,137,122409120,94157320,13368918,9965496
11/12/2011 7:18,946.98,942.6,115,143,112,137,122409960,94158064,13368968,9965568
11/12/2011 7:28,946.98,964.42,115,143,112,137,122410808,94158872,13368968,9965647
11/12/2011 7:38,946.98,947.42,115,143,112,137,122411664,94159704,13368968,9965772
11/12/2011 7:48,946.98,947.42,115,143,113,137,122412496,94160448,13368968,9965835
11/12/2011 7:58,946.98,947.42,115,143,112,137,122413336,94161216,13368968,9965874
11/12/2011 8:08,946.98,947.42,115,143,112,137,122414176,94161968,13368968,9965924
11/12/2011 8:18,946.98,947.42,115,143,112,137,122415032,94162752,13368968,9965979
11/12/2011 8:28,764.76,947.42,115,143,112,137,122415872,94163512,13368968,9966049
11/12/2011 8:38,518.96,947.42,115,143,112,137,122416752,94164256,13368968,9966165
11/12/2011 8:48,949.68,947.42,115,143,112,137,122417656,94165032,13368968,9966220
11/12/2011 8:58,949.68,947.42,115,143,112,137,122418512,94165832,13368968,9966355
11/12/2011 9:08,949.68,947.42,115,143,112,137,122419360,94166584,13368968,9966408
11/12/2011 9:18,949.68,947.42,115,143,112,137,122420200,94167344,13368968,9966423
11/12/2011 9:28,949.68,947.42,115,143,112,137,122421040,94168120,13368968,9966472
11/12/2011 9:38,949.68,991.27,115,143,112,137,122421864,94168880,13368968,9966543
11/12/2011 9:48,949.68,946.77,115,143,112,137,122422712,94169728,13368968,9966630
11/12/2011 9:58,949.68,947.49,115,143,112,137,122423568,94170520,13368968,9966749
11/12/2011 10:08,949.68,947.49,115,143,112,137,122424392,94171280,13368968,9966759
11/12/2011 10:18,949.68,947.49,115,143,112,137,122425224,94172040,13368968,9966792
11/12/2011 10:28,949.68,947.49,115,143,112,137,122426072,94172832,13368968,9966816
11/12/2011 10:38,949.68,947.49,115,143,112,137,122426904,94173592,13368968,9966906
11/12/2011 10:48,1053.83,947.49,115,143,112,137,122427736,94174360,13368968,9966907
11/12/2011 10:58,973.06,947.49,115,143,112,137,122428624,94175120,13368968,9967033
11/12/2011 11:08,965.67,947.49,115,143,112,137,122429512,94175912,13368968,9967132
11/12/2011 11:18,958.85,947.49,115,143,113,137,122430408,94176704,13369120,9967338
11/12/2011 11:28,951.93,947.49,115,143,112,136,122431312,94177480,13369337,9967405
11/12/2011 11:38,947.88,947.49,115,143,112,136,122432168,94178296,13369556,9967468
11/12/2011 11:48,947.88,947.49,115,143,112,136,122433016,94179080,13369775,9967525
11/12/2011 11:58,947.88,963.67,115,143,112,136,122433896,94179920,13369978,9967600
11/12/2011 12:08,947.88,951.42,115,143,112,136,122434776,94180800,13370178,9967754
11/12/2011 12:18,947.88,949.13,115,143,112,136,122435624,94181568,13370377,9967868
11/12/2011 12:28,947.88,949.13,115,143,112,136,122436472,94182352,13370575,9967890
11/12/2011 12:38,947.88,949.13,115,143,112,137,122437328,94183136,13370771,9967894
11/12/2011 12:48,947.88,949.13,115,143,112,136,122438176,94183904,13370967,9967986
11/12/2011 12:58,947.88,949.13,115,143,113,136,122439016,94184656,13371164,9968023
11/12/2011 13:08,947.88,949.13,115,143,112,136,122439864,94185408,13371355,9968063
11/12/2011 13:18,947.88,949.13,115,143,112,136,122440728,94186192,13371544,9968120
11/12/2011 13:28,947.88,949.13,115,143,112,136,122441584,94186968,13371544,9968196
11/12/2011 13:38,474.24,949.13,115,143,112,136,122442464,94187720,13371544,9968284
11/12/2011 13:48,473.05,949.13,115,143,113,136,122443368,94188480,13371544,9968422
11/12/2011 13:58,949.24,949.13,115,143,113,136,122444248,94189264,13371544,9968600
11/12/2011 14:08,949.24,949.13,114,143,113,136,122445080,94190008,13371544,9968641
11/12/2011 14:18,949.24,955.58,114,143,113,136,122445928,94190816,13371544,9968767
11/12/2011 14:28,949.24,944.5,114,143,113,136,122446752,94191608,13371544,9968907
11/12/2011 14:38,949.24,949.88,114,143,113,136,122447592,94192408,13371544,9969006
11/12/2011 14:48,949.24,949.88,114,143,113,136,122448432,94193136,13371544,9969076
11/12/2011 14:58,949.24,949.88,114,143,113,136,122449272,94193896,13371544,9969115
11/12/2011 15:08,949.24,949.88,114,143,113,136,122450096,94194632,13371544,9969178
11/12/2011 15:18,949.24,949.88,114,143,113,136,122450928,94195384,13371544,9969223
11/12/2011 15:28,949.24,949.88,114,143,113,137,122451760,94196144,13371544,9969293
11/12/2011 15:38,949.24,949.88,114,143,113,137,122452584,94196896,13371544,9969341
11/12/2011 15:48,949.24,949.88,114,143,113,137,122453400,94197632,13371544,9969395
11/12/2011 15:58,531.03,949.88,114,143,113,136,122454232,94198368,13371544,9969459
11/12/2011 16:08,478.39,949.88,114,143,113,136,122455144,94199200,13371544,9969496
11/12/2011 16:18,468.98,949.88,114,143,113,136,122456096,94200056,13371544,9969560
11/12/2011 16:28,948.27,949.88,114,143,113,136,122457016,94200856,13371544,9969712
11/12/2011 16:38,948.27,990.57,114,143,113,137,122457872,94201664,13371544,9969835
11/12/2011 16:48,948.27,951.98,114,143,113,136,122458728,94202512,13371544,9969998
11/12/2011 16:58,948.27,948.47,114,143,113,137,122459560,94203336,13371652,9970133
11/12/2011 17:08,948.27,948.47,114,143,113,136,122460392,94204064,13371823,9970187
11/12/2011 17:18,948.27,948.47,113,143,113,136,122461208,94204792,13371991,9970238
11/12/2011 17:28,948.27,948.47,114,143,113,137,122462032,94205536,13372158,9970295
11/12/2011 17:38,948.27,948.47,114,143,113,136,122462856,94206280,13372324,9970345
11/12/2011 17:48,948.27,948.47,115,143,113,137,122463696,94207032,13372486,9970383
11/12/2011 17:58,948.27,948.47,115,143,113,136,122464512,94207752,13372660,9970455
11/12/2011 18:08,948.27,948.47,115,143,113,137,122465352,94208496,13372843,9970475
11/12/2011 18:18,948.27,948.47,115,143,112,136,122466192,94209240,13373025,9970560
11/12/2011 18:28,1197.07,948.47,114,143,113,136,122467016,94209984,13373208,9970593
11/12/2011 18:38,956.84,948.47,114,143,113,137,122467920,94210736,13373392,9970637
11/12/2011 18:48,954.29,948.47,115,143,113,136,122468816,94211504,13373577,9970784
11/12/2011 18:58,949.47,1060.85,114,142,113,136,122469720,94212296,13373762,9970881
11/12/2011 19:08,949.47,955.86,114,143,113,137,122470576,94213120,13373936,9971046
11/12/2011 19:18,949.47,948.52,114,143,113,136,122471408,94213896,13374105,9971158
11/12/2011 19:28,949.47,948.52,114,142,113,136,122472264,94214664,13374272,9971204
11/12/2011 19:38,949.47,948.52,115,143,113,136,122473104,94215400,13374438,9971288
11/12/2011 19:48,949.47,948.52,114,143,113,136,122473936,94216144,13374603,9971345
11/12/2011 19:58,949.47,948.52,114,143,113,136,122474768,94216872,13374665,9971399
11/12/2011 20:08,949.47,948.52,114,143,113,136,122475592,94217600,13374665,9971436
11/12/2011 20:18,949.47,948.52,114,143,113,136,122476448,94218360,13374665,9971502
11/12/2011 20:28,949.47,948.52,114,142,113,136,122477288,94219080,13374665,9971569
11/12/2011 20:38,949.47,948.52,114,142,113,136,122478112,94219792,13374665,9971626
11/12/2011 20:48,949.47,948.52,114,143,113,136,122478952,94220520,13374665,9971663
11/12/2011 20:58,482.32,948.52,114,143,113,136,122479832,94221232,13374665,9971752
11/12/2011 21:08,949.83,948.52,114,143,113,136,122480712,94221984,13374665,9971849
11/12/2011 21:18,949.83,967.38,114,142,113,136,122481552,94222736,13374665,9971925
11/12/2011 21:28,949.83,941.48,115,143,113,136,122482384,94223528,13374665,9972044
11/12/2011 21:38,949.83,948.46,114,142,113,136,122483232,94224280,13374665,9972126
11/12/2011 21:48,949.83,948.46,115,142,113,136,122484072,94225040,13374665,9972227
11/12/2011 21:58,949.83,948.46,114,142,113,136,122484912,94225776,13374665,9972279
11/12/2011 22:08,949.83,948.46,114,142,113,136,122485728,94226488,13374665,9972332
11/12/2011 22:18,949.83,948.46,114,142,113,136,122486552,94227224,13374665,9972374
11/12/2011 22:28,949.83,948.46,114,142,113,136,122487376,94227960,13374665,9972440
11/12/2011 22:38,949.83,948.46,115,142,113,136,122488208,94228688,13374665,9972478
11/12/2011 22:48,949.83,948.46,115,142,112,136,122489032,94229416,13374665,9972516
11/12/2011 22:58,949.83,948.46,114,142,113,136,122489856,94230144,13374665,9972586
11/12/2011 23:08,649.51,948.46,114,142,113,136,122490696,94230888,13374665,9972628
11/12/2011 23:18,480.24,948.46,115,142,113,136,122491592,94231616,13374665,9972770
11/12/2011 23:28,471.31,948.46,114,142,113,136,122492480,94232336,13374665,9972902
11/12/2011 23:38,468.33,963.88,114,142,113,136,122493392,94233120,13374665,9973080
11/12/2011 23:48,945.6,956.86,114,142,113,136,122494280,94233928,13374665,9973319
11/12/2011 23:58,945.6,946.84,114,142,113,136,122495136,94234712,13374665,9973455
11/13/2011 0:08,945.6,946.84,114,142,113,136,122495976,94235456,13374665,9973521
11/13/2011 0:18,945.6,946.84,114,142,113,136,122496800,94236184,13374665,9973566
11/13/2011 0:28,945.6,946.84,114,142,113,136,122497640,94236912,13374771,9973608
11/13/2011 0:38,945.6,946.84,115,142,113,136,122498472,94237656,13374987,9973690
11/13/2011 0:48,945.6,946.84,114,142,113,136,122499320,94238392,13375192,9973716
11/13/2011 0:58,945.6,946.84,115,142,113,136,122500136,94239120,13375394,9973789
11/13/2011 1:08,945.6,946.84,114,142,113,136,122500968,94239840,13375593,9973827
11/13/2011 1:18,945.6,946.84,114,142,113,136,122501816,94240600,13375790,9973891
11/13/2011 1:28,945.6,946.84,114,142,113,136,122502648,94241320,13375981,9973935
11/13/2011 1:38,945.6,946.84,114,142,113,136,122503480,94242056,13376174,9973972
11/13/2011 1:48,1035.89,946.84,115,142,113,136,122504320,94242808,13376370,9974010
11/13/2011 1:58,960.54,1059.37,114,142,113,136,122505224,94243568,13376566,9974134
11/13/2011 2:08,959.67,955.18,114,142,113,136,122506136,94244400,13376774,9974342
11/13/2011 2:18,943.12,954.27,114,142,113,136,122507024,94245208,13376988,9974527
11/13/2011 2:28,943.12,948.34,114,142,113,136,122507888,94246008,13377202,9974625
11/13/2011 2:38,943.12,948.34,115,142,113,136,122508744,94246792,13377416,9974672
11/13/2011 2:48,943.12,948.34,114,142,113,136,122509592,94247560,13377632,9974745
11/13/2011 2:58,943.12,948.34,114,142,113,136,122510440,94248320,13377773,9974787
11/13/2011 3:08,943.12,948.34,114,142,112,136,122511272,94249056,13377773,9974854
11/13/2011 3:18,943.12,948.34,114,142,113,136,122512112,94249816,13377773,9974919
11/13/2011 3:28,943.12,948.34,114,142,113,136,122512968,94250568,13377773,9974960
11/13/2011 3:38,943.12,948.34,114,142,113,136,122513816,94251312,13377773,9975008
11/13/2011 3:48,943.12,948.34,114,142,113,136,122514664,94252072,13377773,9975060
11/13/2011 3:58,943.12,948.34,114,142,113,136,122515504,94252800,13377773,9975099
11/13/2011 4:08,943.12,948.34,114,142,113,136,122516368,94253544,13377773,9975159
11/13/2011 4:18,531.11,948.34,114,142,113,136,122517224,94254304,13377773,9975239
11/13/2011 4:28,469.94,959.2,114,142,113,136,122518128,94255072,13377773,9975397
11/13/2011 4:38,471.63,948.39,114,142,113,136,122519024,94255840,13377773,9975603
11/13/2011 4:48,470.01,948.39,114,142,113,136,122519936,94256624,13377773,9975723
11/13/2011 4:58,946.72,948.39,114,142,113,135,122520792,94257368,13377773,9975828
11/13/2011 5:08,946.72,948.39,114,142,113,135,122521632,94258088,13377773,9975866
11/13/2011 5:18,946.72,948.39,114,142,113,135,122522472,94258832,13377773,9975947
11/13/2011 5:28,946.72,948.39,114,142,113,135,122523320,94259584,13377773,9975975
11/13/2011 5:38,946.72,948.39,114,142,113,135,122524160,94260320,13377773,9976025
11/13/2011 5:48,946.72,948.39,114,142,113,135,122525008,94261072,13377773,9976061
11/13/2011 5:58,946.72,948.39,114,142,113,136,122525864,94261832,13377773,9976102
11/13/2011 6:08,946.72,948.39,114,142,113,135,122526736,94262616,13377773,9976164
