0910161570
Date,Sensor1 (S1),Sensor2 (S2),Sensor4 (S4),Sensor Temperature1 (S1),Sensor Temperature2 (S2),Sensor Temperature4 (S4),Level (AI_1),Level (AI_2),Level (AI_3),FlowMeter Total (DI_1),FlowMeter Total (DI_2),FlowMeter Total (DI_3)
,Boiler 1 Cond.,Boiler 2 Cond.,Chill Conductiv,Boiler 1 Cond.,Boiler 2 Cond.,Chill Conductiv,WT-3462,PP-3060,WT-3516,Boiler Feedwate,Boiler Makeup,Chilled Makeup
,µS,µS,µS,F,F,F,Gallons,Gallons,Gallons,Gallons,Gallons,Gallons
11/08/2011 13:02:01,  2205.12, 2181.03, 1476.84, 318, 199,  54,      49,      70,      51,    385900.00,     30200.00,         0.00,
11/08/2011 13:12:01,  2191.92, 2181.03, 1478.91, 318, 199,  54,      49,      70,      51,    386050.00,     30200.00,         0.00,
11/08/2011 13:22:01,  2191.92, 2181.03, 1479.50, 318, 199,  54,      48,      70,      51,    386180.00,     30300.00,         0.00,
11/08/2011 13:32:01,  2191.92, 2181.03, 1500.39, 318, 199,  53,      48,      70,      51,    386320.00,     30300.00,         0.00,
11/08/2011 13:42:01,  2191.92, 2181.03, 1474.74, 318, 199,  54,      48,      70,      51,    386450.00,     30300.00,         0.00,
11/08/2011 13:52:01,  2191.92, 2181.03, 1482.73, 318, 199,  54,      48,      70,      51,    386580.00,     30300.00,         0.00,
11/08/2011 14:02:01,  2191.92, 2181.03, 1483.94, 318, 199,  54,      48,      70,      51,    386700.00,     30300.00,         0.00,
11/08/2011 14:12:01,  2191.92, 2181.03, 1475.83, 318, 199,  54,      48,      70,      51,    386880.00,     30300.00,         0.00,
11/08/2011 14:31:01,  2186.84, 2099.70, 1472.96, 319, 273,  55,      49,      70,      51,    387020.00,     30300.00,        10.00,
11/08/2011 14:41:01,  2186.84, 2125.07, 1480.90, 319, 264,  54,      49,      70,      51,    387140.00,     30300.00,        10.00,
11/08/2011 14:51:01,  2186.84, 2127.82, 1481.93, 319, 250,  54,      48,      70,      51,    387240.00,     30300.00,        10.00,
11/08/2011 15:01:01,  2186.84, 2148.20, 1493.07, 319, 238,  54,      48,      70,      51,    387350.00,     30300.00,        10.00,
11/08/2011 15:11:01,  2186.84, 2135.21, 1488.78, 319, 224,  54,      48,      70,      51,    387470.00,     30300.00,        10.00,
11/08/2011 15:21:01,  2186.84, 2127.73, 1466.48, 319, 212,  55,      49,      70,      51,    387580.00,     30300.00,        10.00,
11/08/2011 15:31:01,  2186.84, 2125.78, 1483.68, 319, 202,  54,      48,      70,      51,    387660.00,     30300.00,        10.00,
11/08/2011 15:41:01,  2186.84, 2124.60, 1499.13, 319, 192,  53,      49,      70,      51,    387770.00,     30300.00,        10.00,
11/08/2011 15:51:01,  2186.84, 2127.76, 1475.77, 319, 183,  54,      49,      70,      51,    387870.00,     30300.00,        10.00,
11/08/2011 16:01:01,  2186.84, 2123.76, 1475.02, 319, 175,  54,      49,      70,      51,    387970.00,     30300.00,        10.00,
11/08/2011 16:11:01,  2186.84, 2121.03, 1479.51, 319, 167,  54,      48,      70,      51,    388080.00,     30300.00,        10.00,
11/08/2011 16:21:01,  2186.84, 2118.55, 1486.50, 319, 160,  54,      48,      70,      51,    388160.00,     30300.00,        10.00,
11/08/2011 16:31:01,  2186.84, 2130.38, 1486.71, 319, 155,  54,      49,      70,      51,    388320.00,     30400.00,        10.00,
11/08/2011 16:41:01,  2186.84, 2199.97, 1488.13, 319, 239,  54,      48,      70,      51,    388370.00,     30400.00,        10.00,
11/08/2011 16:51:01,  2186.84, 2149.81, 1498.85, 319, 239,  53,      48,      70,      51,    388490.00,     30400.00,        10.00,
11/08/2011 17:01:01,  2191.66, 2141.26, 1485.55, 283, 221,  54,      49,      70,      51,    388650.00,     30400.00,        10.00,
11/08/2011 17:11:01,  2191.66, 2141.72, 1478.15, 283, 209,  54,      48,      70,      51,    388750.00,     30400.00,        10.00,
11/08/2011 17:21:01,  2191.66, 2133.22, 1484.73, 283, 199,  54,      48,      70,      51,    388810.00,     30400.00,        10.00,
11/08/2011 17:31:01,  2191.66, 2131.00, 1479.54, 283, 188,  54,      48,      70,      51,    388900.00,     30400.00,        10.00,
11/08/2011 17:41:01,  2191.66, 2124.50, 1491.74, 283, 179,  54,      48,      70,      51,    388980.00,     30400.00,        10.00,
11/08/2011 17:51:01,  2191.66, 2116.24, 1496.32, 283, 170,  54,      48,      70,      51,    389060.00,     30500.00,        10.00,
11/08/2011 18:01:01,  2191.66, 2113.75, 1485.32, 283, 162,  54,      48,      70,      51,    389110.00,     30500.00,        10.00,
11/08/2011 18:11:01,  2191.66, 2115.01, 1487.12, 283, 155,  54,      48,      70,      51,    389220.00,     30500.00,        10.00,
11/08/2011 18:21:01,  2191.66, 2106.95, 1497.94, 283, 149,  53,      48,      70,      51,    389270.00,     30500.00,        10.00,
11/08/2011 18:31:01,  2191.66, 2107.23, 1495.65, 283, 143,  54,      48,      70,      51,    389350.00,     30500.00,        10.00,
11/08/2011 18:41:01,  2191.66, 2103.25, 1484.78, 283, 138,  54,      48,      70,      51,    389450.00,     30500.00,        10.00,
11/08/2011 18:51:01,  2191.66, 2099.34, 1478.64, 283, 133,  54,      48,      70,      51,    389510.00,     30500.00,        10.00,
11/08/2011 19:01:01,  1943.07, 2095.24, 1489.40, 291, 129,  54,      48,      70,      51,    389590.00,     30500.00,        10.00,
11/08/2011 19:11:01,  2179.12, 2101.78, 1484.66, 287, 124,  54,      48,      70,      51,    389690.00,     30500.00,        10.00,
11/08/2011 19:21:01,  2179.12, 2095.85, 1484.93, 287, 121,  54,      48,      70,      51,    389740.00,     30500.00,        10.00,
11/08/2011 19:31:01,  2179.12, 2095.45, 1487.43, 287, 118,  54,      48,      70,      51,    389840.00,     30500.00,        10.00,
11/08/2011 19:41:01,  2179.12, 2084.70, 1488.78, 287, 115,  54,      48,      70,      51,    389910.00,     30500.00,        10.00,
11/08/2011 19:51:01,  2179.12, 2075.80, 1483.76, 287, 113,  54,      48,      70,      51,    389960.00,     30500.00,        10.00,
11/08/2011 20:01:01,  2179.12, 2076.88, 1487.54, 287, 110,  54,      49,      70,      51,    390020.00,     30500.00,        10.00,
11/08/2011 20:11:01,  2179.12, 2068.01, 1491.49, 287, 108,  54,      48,      70,      51,    390100.00,     30500.00,        10.00,
11/08/2011 20:21:01,  2179.12, 2073.37, 1490.88, 287, 106,  54,      48,      70,      51,    390160.00,     30500.00,        10.00,
11/08/2011 20:31:01,  2179.12, 2080.67, 1497.09, 287, 104,  53,      48,      70,      51,    390230.00,     30500.00,        10.00,
11/08/2011 20:41:01,  2179.12, 2082.33, 1489.22, 287, 102,  54,      48,      70,      51,    390290.00,     30500.00,        10.00,
11/08/2011 20:51:01,  2179.12, 2080.69, 1493.47, 287, 101,  54,      48,      70,      51,    390350.00,     30500.00,        10.00,
11/08/2011 21:01:01,  2179.12, 2080.84, 1497.51, 287,  99,  53,      48,      70,      51,    390360.00,     30500.00,        10.00,
11/08/2011 21:11:01,   734.57, 2075.86, 1499.47, 293,  98,  53,      48,      70,      51,    390430.00,     30500.00,        10.00,
11/08/2011 21:21:01,  2173.99, 2070.90, 1526.49, 288,  97,  52,      48,      70,      51,    390480.00,     30500.00,        10.00,
11/08/2011 21:31:01,  2173.99, 2072.47, 1492.04, 288,  96,  54,      48,      70,      51,    390530.00,     30500.00,        10.00,
11/08/2011 21:41:01,  2173.99, 2077.02, 1505.29, 288,  94,  53,      48,      70,      51,    390570.00,     30500.00,        10.00,
11/08/2011 21:51:01,  2173.99, 2075.06, 1501.41, 288,  93,  53,      48,      70,      51,    390630.00,     30500.00,        10.00,
11/08/2011 22:01:01,  2173.99, 2073.68, 1504.69, 288,  92,  53,      48,      70,      51,    390670.00,     30600.00,        10.00,
11/08/2011 22:11:01,  2173.99, 2074.12, 1512.58, 288,  92,  53,      48,      70,      51,    390720.00,     30600.00,        10.00,
11/08/2011 22:21:01,  2173.99, 2088.32, 1503.02, 288,  90,  53,      48,      70,      51,    390770.00,     30600.00,        10.00,
11/08/2011 22:31:01,  2173.99, 2103.94, 1483.50, 288,  90,  54,      48,      70,      51,    390820.00,     30600.00,        10.00,
11/08/2011 22:41:01,  2173.99, 2119.35, 1491.36, 288,  88,  54,      48,      70,      51,    390870.00,     30600.00,        10.00,
11/08/2011 22:51:01,  2173.99, 2100.47, 1489.30, 288,  89,  54,      48,      70,      51,    390920.00,     30600.00,        10.00,
11/08/2011 23:01:01,  2173.99, 2099.02, 1494.72, 288,  88,  54,      48,      70,      51,    390960.00,     30600.00,        10.00,
11/08/2011 23:11:01,  2173.99, 2094.98, 1497.91, 288,  88,  53,      48,      70,      51,    391020.00,     30600.00,        10.00,
11/08/2011 23:21:01,   678.43, 2096.19, 1516.13, 293,  88,  53,      48,      70,      51,    391070.00,     30600.00,        10.00,
11/08/2011 23:31:01,  2190.10, 2089.69, 1506.05, 288,  89,  53,      48,      70,      51,    391130.00,     30600.00,        10.00,
11/08/2011 23:41:01,  2190.10, 2088.60, 1505.91, 288,  88,  53,      48,      70,      51,    391190.00,     30600.00,        10.00,
11/08/2011 23:51:01,  2190.10, 2088.00, 1506.03, 288,  88,  53,      48,      70,      51,    391230.00,     30600.00,        10.00,
11/09/2011 00:01:01,  2190.10, 2091.83, 1496.33, 288,  87,  54,      48,      70,      51,    391270.00,     30600.00,        10.00,
11/09/2011 00:11:01,  2190.10, 2090.99, 1505.79, 288,  87,  53,      48,      70,      51,    391310.00,     30600.00,        10.00,
11/09/2011 00:21:01,  2190.10, 2095.71, 1504.52, 288,  87,  53,      48,      70,      51,    391370.00,     30600.00,        10.00,
11/09/2011 00:31:01,  2190.10, 2091.82, 1506.34, 288,  86,  53,      48,      70,      51,    391420.00,     30600.00,        10.00,
11/09/2011 00:41:01,  2190.10, 2097.60, 1501.36, 288,  86,  53,      48,      70,      51,    391460.00,     30600.00,        10.00,
11/09/2011 00:51:01,  2190.10, 2096.48, 1497.81, 288,  86,  53,      48,      70,      51,    391510.00,     30600.00,        10.00,
11/09/2011 01:01:01,  2190.10, 2094.75, 1492.55, 288,  86,  54,      48,      70,      51,    391560.00,     30600.00,        10.00,
11/09/2011 01:11:01,  2190.10, 2093.31, 1499.86, 288,  85,  53,      48,      70,      51,    391600.00,     30600.00,        10.00,
11/09/2011 01:21:01,  2190.10, 2081.51, 1501.81, 288,  85,  53,      48,      70,      51,    391630.00,     30600.00,        10.00,
11/09/2011 01:31:01,  2316.57, 2078.33, 1508.82, 278,  85,  53,      48,      70,      51,    391680.00,     30600.00,        10.00,
11/09/2011 01:41:01,  2222.81, 2073.68, 1519.84, 295,  86,  53,      48,      70,      51,    391750.00,     30600.00,        10.00,
11/09/2011 01:51:01,  2190.98, 2074.47, 1512.41, 288,  87,  53,      48,      70,      51,    391810.00,     30700.00,        10.00,
11/09/2011 02:01:01,  2190.98, 2070.65, 1519.41, 288,  87,  53,      48,      70,      51,    391850.00,     30700.00,        10.00,
11/09/2011 02:11:01,  2190.98, 2077.53, 1507.83, 288,  86,  53,      48,      70,      51,    391900.00,     30700.00,        10.00,
11/09/2011 02:21:01,  2190.98, 2075.11, 1505.30, 288,  86,  53,      48,      70,      51,    391930.00,     30700.00,        10.00,
11/09/2011 02:31:01,  2190.98, 2075.37, 1514.18, 288,  85,  53,      48,      70,      51,    391990.00,     30700.00,        10.00,
11/09/2011 02:41:01,  2190.98, 2075.37, 1508.24, 288,  85,  53,      48,      70,      51,    392040.00,     30700.00,        10.00,
11/09/2011 02:51:01,  2190.98, 2075.37, 1526.19, 288,  85,  52,      48,      70,      51,    392060.00,     30700.00,        10.00,
11/09/2011 03:01:01,  2190.98, 2075.37, 1497.98, 288,  85,  53,      48,      70,      51,    392100.00,     30700.00,        10.00,
11/09/2011 03:11:01,  2190.98, 2075.37, 1503.58, 288,  85,  53,      48,      70,      51,    392150.00,     30700.00,        10.00,
11/09/2011 03:21:01,  2190.98, 2075.37, 1501.06, 288,  85,  53,      48,      70,      51,    392190.00,     30700.00,        10.00,
11/09/2011 03:31:01,  2190.98, 2075.37, 1497.88, 288,  85,  54,      48,      70,      51,    392240.00,     30700.00,        10.00,
11/09/2011 03:41:01,  2190.98, 2075.37, 1496.88, 288,  85,  54,      48,      70,      51,    392290.00,     30700.00,        10.00,
11/09/2011 03:51:01,  2250.88, 2075.37, 1498.09, 322,  85,  53,      48,      70,      51,    392350.00,     30700.00,        10.00,
11/09/2011 04:01:01,  2235.11, 2075.37, 1504.85, 323,  85,  53,      48,      70,      51,    392420.00,     30700.00,        10.00,
11/09/2011 04:11:01,  2233.15, 2075.37, 1521.45, 323,  85,  52,      48,      70,      51,    392490.00,     30700.00,        10.00,
11/09/2011 04:21:01,  2238.47, 2075.37, 1510.04, 323,  85,  53,      48,      70,      51,    392560.00,     30700.00,        10.00,
11/09/2011 04:31:01,  2219.34, 2075.37, 1487.96, 322,  85,  54,      48,      70,      51,    392630.00,     30700.00,        10.00,
11/09/2011 04:41:01,  2219.17, 2075.37, 1507.42, 323,  85,  53,      48,      70,      51,    392710.00,     30700.00,        10.00,
11/09/2011 04:51:01,  2196.55, 2075.37, 1507.13, 318,  85,  53,      48,      70,      51,    392850.00,     30700.00,        10.00,
11/09/2011 05:01:01,  2196.55, 2075.37, 1501.42, 318,  85,  53,      48,      70,      51,    392950.00,     30700.00,        10.00,
11/09/2011 05:11:01,  2196.55, 2075.37, 1500.47, 318,  85,  53,      48,      70,      51,    393060.00,     30700.00,        10.00,
11/09/2011 05:21:01,  2196.55, 2075.37, 1483.85, 318,  85,  54,      48,      70,      51,    393180.00,     30700.00,        10.00,
11/09/2011 05:31:01,  2196.55, 2075.37, 1489.24, 318,  85,  54,      48,      70,      51,    393290.00,     30700.00,        10.00,
11/09/2011 05:41:01,  2196.55, 2075.37, 1490.73, 318,  85,  54,      48,      70,      51,    393410.00,     30700.00,        10.00,
11/09/2011 05:51:01,  2196.55, 2075.37, 1494.71, 318,  85,  54,      48,      70,      51,    393530.00,     30700.00,        10.00,
11/09/2011 06:01:01,  2196.55, 2075.37, 1499.03, 318,  85,  53,      48,      70,      51,    393650.00,     30700.00,        10.00,
11/09/2011 06:11:01,  2196.55, 2075.37, 1497.47, 318,  85,  53,      48,      70,      51,    393780.00,     30700.00,        10.00,
11/09/2011 06:21:01,  2196.55, 2075.37, 1495.77, 318,  85,  54,      48,      70,      51,    393900.00,     30700.00,        10.00,
11/09/2011 06:31:01,  2196.55, 2075.37, 1493.12, 318,  85,  54,      48,      70,      51,    394020.00,     30700.00,        10.00,
11/09/2011 06:41:01,  2196.55, 2075.37, 1504.46, 318,  85,  53,      48,      70,      51,    394140.00,     30700.00,        10.00,
11/09/2011 06:51:01,  2326.93, 2075.37, 1496.37, 313,  85,  53,      48,      70,      51,    394270.00,     30700.00,        10.00,
11/09/2011 07:01:01,  2279.99, 2075.37, 1502.68, 319,  85,  53,      48,      70,      51,    394420.00,     30700.00,        10.00,
11/09/2011 07:11:01,  2276.95, 2075.37, 1498.03, 319,  85,  53,      48,      70,      51,    394550.00,     30700.00,        10.00,
11/09/2011 07:21:01,  2248.55, 2075.37, 1474.55, 317,  85,  54,      48,      70,      51,    394710.00,     30800.00,        10.00,
11/09/2011 07:31:01,  2202.89, 2075.37, 1492.76, 318,  85,  54,      48,      70,      51,    394850.00,     30800.00,        10.00,
11/09/2011 07:41:01,  2186.52, 2075.37, 1485.85, 318,  85,  54,      48,      70,      51,    395000.00,     30800.00,        10.00,
11/09/2011 07:51:01,  2186.52, 2075.37, 1499.05, 318,  85,  53,      48,      70,      51,    395140.00,     30800.00,        10.00,
11/09/2011 08:01:01,  2186.52, 2075.37, 1495.81, 318,  85,  53,      48,      70,      51,    395270.00,     30800.00,        10.00,
11/09/2011 08:11:01,  2186.52, 2075.37, 1495.83, 318,  85,  53,      48,      70,      51,    395410.00,     30800.00,        10.00,
11/09/2011 08:21:01,  2186.52, 2075.37, 1487.93, 318,  85,  54,      48,      70,      51,    395540.00,     30800.00,        10.00,
11/09/2011 08:31:01,  2186.52, 2075.37, 1466.26, 318,  85,  55,      48,      70,      51,    395660.00,     30800.00,        10.00,
11/09/2011 08:41:01,  2186.52, 2075.37, 1479.00, 318,  85,  54,      48,      70,      51,    395800.00,     30800.00,        10.00,
11/09/2011 08:51:01,  2186.52, 2075.37, 1478.86, 318,  85,  54,      48,      70,      51,    395940.00,     30800.00,        10.00,
11/09/2011 09:01:01,  2186.52, 2075.37, 1480.00, 318,  85,  54,      48,      70,      51,    396070.00,     30800.00,        10.00,
11/09/2011 09:11:01,  2186.52, 2075.37, 1485.94, 318,  85,  54,      48,      70,      51,    396190.00,     30800.00,        10.00,
11/09/2011 09:21:01,  2186.52, 2075.37, 1487.67, 318,  85,  54,      48,      70,      51,    396320.00,     30800.00,        10.00,
11/09/2011 09:31:01,  2186.52, 2075.37, 1494.56, 318,  85,  53,      48,      70,      51,    396450.00,     30800.00,        10.00,
11/09/2011 09:41:01,  2186.52, 2075.37, 1473.48, 318,  85,  54,      48,      70,      51,    396580.00,     30800.00,        10.00,
11/09/2011 09:51:01,   847.26, 2075.37, 1468.35, 328,  85,  55,      48,      70,      51,    396720.00,     30800.00,        10.00,
11/09/2011 10:01:01,  1007.20, 2075.37, 1482.12, 328,  85,  54,      48,      70,      51,    396850.00,     30800.00,        10.00,
11/09/2011 10:11:01,   853.43, 2075.37, 1483.73, 328,  85,  54,      48,      70,      51,    396980.00,     30900.00,        10.00,
11/09/2011 10:21:01,  1041.54, 2075.37, 1481.72, 329,  85,  54,      48,      70,      51,    397100.00,     30900.00,        10.00,
11/09/2011 10:31:01,  2199.47, 2075.37, 1482.65, 319,  85,  54,      48,      70,      51,    397220.00,     30900.00,        10.00,
11/09/2011 10:41:01,  2199.47, 2075.37, 1483.90, 319,  85,  54,      48,      70,      51,    397330.00,     30900.00,        10.00,
11/09/2011 10:51:01,  2199.47, 2075.37, 1503.45, 319,  85,  53,      48,      70,      51,    397440.00,     30900.00,        10.00,
11/09/2011 11:01:01,  2199.47, 2075.37, 1495.11, 319,  85,  54,      48,      70,      51,    397580.00,     30900.00,        10.00,
11/09/2011 11:11:01,  2199.47, 2075.37, 1485.88, 319,  85,  54,      48,      70,      51,    397690.00,     30900.00,        10.00,
11/09/2011 11:21:01,  2199.47, 2075.37, 1470.65, 319,  85,  55,      48,      70,      51,    397810.00,     30900.00,        10.00,
11/09/2011 11:31:01,  2199.47, 2075.37, 1479.08, 319,  85,  54,      48,      70,      51,    397940.00,     30900.00,        10.00,
